Date,AXISBANK,BAJAJFINSV,BAJAJHLDNG,BAJFINANCE,BANKBARODA,HDFC,BANDHANBNK,GICRE,HDFCAMC,HDFCLIFE,IBULHSGFIN,ICICIBANK,ICICIGI,ICICIPRULI,INDUSINDBK,KOTAKBANK,L&TFH,NIACL,PEL,PFC,PNB,SBILIFE,SBIIN,SRTRANSFIN
2013-05-29,249.9942169,662.295105,799.536377,113.0386581,94.57978821,803.7173462,,,,,,155.09169,,,495.2924194,385.7159119,71.08973694,,415.4792786,57.4973793,106.4189148,,174.7750092,
2013-05-30,245.3869324,657.7805786,797.8984985,112.1767883,95.41499329,817.5752563,,,,,,166.026566,,,506.7919617,396.9313354,70.81841278,,405.8929443,56.27622986,105.8749619,,173.3021698,
2013-05-31,245.0186768,659.2687988,797.8984985,112.2988129,90.71001434,785.7108154,,,,,,162.046829,,,495.7236633,388.5445862,69.46174622,,390.3294067,53.8633461,100.8399277,,169.8337097,
2013-06-03,245.0700989,663.9818115,797.6399536,112.7221222,92.18553925,767.0864868,,,,,,160.741318,,,488.6323547,382.3165588,70.77318573,,387.0859375,53.40725327,100.7470474,,171.7504883,
2013-06-04,239.0068817,656.8875122,797.6399536,111.1852493,91.84449005,753.9788208,,,,,,159.765503,,,488.1531677,380.7781372,71.76809692,,399.1135864,52.70104218,100.8399277,,168.2944946,
2013-06-05,236.746048,656.093811,798.7175293,111.8907623,91.80970001,744.9315186,,,,,,159.232834,,,490.8843384,381.348877,70.99931335,,404.8359985,51.12677383,101.4701385,,168.5890503,
2013-06-06,242.8862762,652.8692017,797.8554688,110.9259109,93.96035004,745.8582153,,,,,,162.067657,,,488.4406738,384.45047,71.27063751,,396.3440552,51.71528625,102.8167877,,170.0038147,
2013-06-07,236.0609131,645.4276123,787.7696533,114.6632538,91.54521179,740.8710327,,,,,,160.257263,,,485.9970398,378.594635,71.99419403,,403.9976501,52.70104218,101.224678,,167.9584198,
2013-06-10,232.1215973,619.6800537,765.2705078,113.9234085,90.74481201,752.5665894,,,,,,156.902084,,,474.7850647,374.0042419,70.99931335,,397.4737549,52.48034668,100.5613022,,166.9129028,
2013-06-11,226.5465851,618.7869873,770.9169922,114.0187607,90.57081604,733.6332397,,,,,,151.10498,,,457.008728,371.8951416,69.68785858,,392.6625671,50.670681,99.09525299,,165.7470856,
2013-06-12,218.2825012,613.1314087,713.7640381,111.0822754,90.72393799,724.4534912,,,,,,151.772018,,,472.0539246,370.3815918,70.32097626,,388.5799866,49.40538406,100.0704193,,166.456543,
2013-06-13,217.6316681,614.4212646,697.7733154,109.6483536,104.1929169,716.9065552,,,,,,150.031097,,,468.4124146,368.9176331,68.82863617,,380.5252075,47.00720596,116.6424179,,167.5144958,
2013-06-14,222.3160706,612.0895996,687.4289551,109.8047104,105.7014999,737.0314331,,,,,,154.705704,,,461.9918213,375.5178528,69.64263153,,389.2364807,48.68445587,119.7855225,,169.7590332,
2013-06-17,225.4075928,630.3461304,680.9636841,109.6788788,105.9598846,745.3286133,,,,,,154.607635,,,468.7418823,375.2449341,69.59738922,,386.0290527,48.41963959,119.9148102,,171.4144135,
2013-06-18,220.3635254,629.5028076,689.7133179,109.7818604,102.8843536,736.1487427,,,,,,153.13385,,,460.5454407,378.5450134,70.4114151,,408.4445801,48.5520401,117.1837769,,169.5723419,
2013-06-19,220.0980377,616.5545044,681.3085327,109.0420074,102.5092926,743.8722534,,,,,,152.537079,,,461.3650818,380.207489,72.67253876,,405.4925232,48.56676483,117.2484207,,169.7548828,
2013-06-20,212.3478088,618.241333,693.7648926,108.4585266,96.20820618,721.6288452,,,,,,146.844971,,,433.2077332,366.5355835,71.13497162,,400.8999329,45.49179459,111.1884384,,165.751236,
2013-06-21,215.7561951,616.2567749,646.1373901,106.593689,91.6324234,724.4093628,,,,,,146.662796,,,447.7203064,362.0196228,69.46174622,,372.0325317,42.84350586,107.7867661,,165.0500793,
2013-06-24,212.9044495,615.5127563,655.1887817,102.3186417,91.75744629,728.0281982,,,,,,147.266495,,,437.4988708,344.2536316,67.8337326,,356.6147766,40.56302643,104.8214188,,161.6770477,
2013-06-25,210.9176331,624.9385986,671.30896,104.9881592,94.4329071,721.5405273,,,,,,144.978256,,,454.8561096,356.4615479,68.01461029,,346.7001038,40.50417328,104.5143967,,158.3040314,
2013-06-26,213.8207703,630.0980835,677.256958,104.8089066,94.31622314,719.9075928,,,,,,144.037918,,,438.9453125,341.5490723,69.55218506,,356.3594055,40.53360748,103.7710266,,157.6609497,
2013-06-27,218.3852692,637.4899902,669.4985962,102.8525543,94.40789795,750.430481,,,,,,144.655563,,,439.3792419,348.4221802,69.14518738,,372.6521912,40.81314087,102.7367859,,158.6940308,
2013-06-28,226.9747772,636.1505127,693.4631958,105.6174164,95.70812225,787.9901123,,,,,,150.298248,,,450.7579041,358.3969421,71.18021393,,415.2967529,42.40211487,105.1769409,,162.1209869,
2013-07-01,231.016861,661.9478149,694.3251953,109.7551346,98.50027466,797.4920044,,,,,,149.898331,,,455.097229,359.2654114,72.44641876,,426.1587524,43.27017593,108.0695724,,167.2489929,
2013-07-02,224.1144409,633.3723755,685.3599854,108.2182617,98.4835968,784.4940796,,,,,,151.470154,,,459.4364929,355.1960754,70.99931335,,414.058136,44.04994965,105.8879852,,165.1164703,
2013-07-03,218.8648529,631.7313843,673.4639893,108.1343842,90.67391968,765.1762695,,,,,,149.350967,,,450.565033,346.8092957,69.1904068,,419.3425293,40.25405884,100.4905624,,157.5530853,
2013-07-04,216.6553955,631.7810669,686.1094971,120.0971756,91.10733032,763.831665,,,,,,149.308502,,,455.4346619,347.8535767,68.91905975,,420.1080322,40.25405884,100.1996918,,157.6526337,
2013-07-05,237.5104828,621.5374146,690.918335,120.5577774,93.10768127,762.0388794,,,,,,147.603134,,,458.0865173,349.3951416,68.37639618,,424.2995911,40.59244156,101.0319138,,157.1962891,
2013-07-08,230.964447,630.7368164,693.0556641,118.3187408,92.49089813,738.6873779,,,,,,144.29039,,,474.624054,344.2236328,68.01461029,,420.8374329,40.50417328,100.2320023,,155.4330139,
2013-07-09,233.1403351,651.8707886,690.7848511,118.7409744,94.76629639,744.0658569,,,,,,145.189011,,,485.5205994,355.0637207,68.42162323,,419.5618591,40.78371811,102.1550446,,157.2128754,
2013-07-10,231.7389221,664.7998047,686.9110107,118.9798203,92.09082794,741.7800293,,,,,,145.778046,,,478.2402039,361.1799622,67.92417908,,415.4425354,41.12211227,100.5228806,,155.6902466,
2013-07-11,237.4551849,659.8768921,690.161499,123.624176,94.71628571,766.2519531,,,,,,148.501724,,,492.463501,370.851532,68.5120697,,421.3474121,43.13775635,101.8318405,,158.598587,
2013-07-12,238.1558838,657.2910156,690.3394775,122.9247742,95.16636658,763.114563,,,,,,148.845291,,,484.8938293,376.9677429,68.82863617,,421.5299683,44.07937241,102.3731918,,157.1091614,
2013-07-15,241.3551331,639.6876221,694.8812866,126.3366165,98.43358612,760.6046143,,,,,,148.936356,,,488.2687988,376.6445923,69.41651917,,434.8728943,43.32902145,107.0110931,,158.6774139,
2013-07-16,226.9630737,626.4105835,694.4804688,121.1249924,94.24953461,731.5160522,,,,,,140.851044,,,449.7453003,354.4670105,67.56240082,,434.6092529,40.10692978,101.1288834,,151.6533966,
2013-07-17,220.112793,633.4718628,690.5177612,120.3189468,91.31570435,732.4571533,,,,,,137.59465,,,437.6917419,353.7460632,66.88405609,,429.2291565,38.50324249,100.4340057,,149.9150085,
2013-07-18,228.3183899,626.9078369,695.3265381,117.2440186,94.49124146,743.1694946,,,,,,138.184494,,,448.3953552,353.8952026,67.47193909,,441.2308044,38.15013885,102.9226303,,151.3712769,
2013-07-19,219.7808838,629.9412231,693.6790771,113.0474396,95.23303986,719.9973145,,,,,,134.654053,,,429.1095581,343.5274963,66.92927551,,451.0497437,39.18003082,101.9691925,,150.2967377,
2013-07-22,221.292923,642.621582,712.5582886,114.3780594,98.2168808,744.289917,,,,,,136.780975,,,442.6578064,348.4005737,67.56240082,,450.1472473,39.31245041,104.2881546,,151.4086151,
2013-07-23,221.8000183,629.5930786,713.0036011,115.6916275,103.3927841,741.1974487,,,,,182.552383,138.914032,,,446.4186096,363.0446472,67.51716614,,455.038147,40.10692978,106.8575745,,154.4165344,
2013-07-24,207.4724884,620.0455933,706.9034424,112.0068283,98.4002533,720.0421753,,,,,173.4328,133.601761,,,408.4254761,342.8313599,65.02993011,,448.8679199,38.23841476,102.0095978,,149.4627991,
2013-07-25,207.8597107,610.9951782,709.8867798,111.1069412,97.19171143,717.8458862,,,,,164.761154,131.222412,,,407.3647461,340.6931763,61.63824463,,443.0365906,36.45817566,101.1046371,,149.2055664,
2013-07-26,204.217926,609.8515625,728.8994751,106.9359589,95.84981537,722.1037598,,,,,156.537476,130.759201,,,405.1468811,338.1074219,61.45534515,,426.2572937,35.70782089,95.97385406,,146.4756165,
2013-07-29,202.5122375,607.414856,736.0682983,103.2511673,94.15785217,723.0450439,,,,,148.729813,130.34462,,,397.7218933,329.132019,58.71179581,,414.0679932,35.26643372,94.38210297,,144.3845978,
2013-07-30,201.5441895,586.3804321,744.2166748,100.641098,92.39922333,724.1655273,,,,,141.306137,129.987152,,,384.4628601,323.3887329,57.43148422,,408.3490295,34.14827347,91.44907379,,142.9947357,
2013-07-31,190.7662811,575.3409424,728.543335,97.57469177,93.6160965,717.5322266,,,,,134.266388,127.600861,,,373.614624,324.3832092,56.19689178,,418.2060852,31.8089447,92.12779236,,141.7583618,
2013-08-01,200.2165222,587.225708,714.1167603,96.37201691,85.78974915,732.3677979,,,,,134.826416,128.323471,,,378.9181519,331.3199158,57.29430771,,415.0457458,29.4107666,87.92621613,,139.6673431,
2013-08-02,203.4250031,603.934021,760.0679932,94.04342651,81.28897858,724.6137695,,,,,135.221664,124.519753,,,376.5075073,324.9550781,54.91656876,,425.0159607,28.85168076,84.63766479,,139.4515991,
2013-08-05,207.3249664,579.3191528,784.6467285,91.25850677,83.98944092,716.1875,,,,,135.682846,126.674423,,,376.9413757,328.6347961,53.04182053,,435.7002258,32.19147873,86.80310059,,139.5885162,
2013-08-06,200.9633331,565.8928223,750.9846802,86.99795532,81.47234344,673.9665527,,,,,130.807617,121.606926,,,347.2894287,317.3222351,49.29230881,,430.8092957,31.5146904,84.1124649,,136.1988831,
2013-08-07,197.0725861,565.1967163,742.2574463,86.66956329,83.68105316,654.111084,,,,,129.358261,121.874031,,,358.8608704,318.6896973,50.16109467,,436.5282593,33.60389709,86.08398438,,142.3972778,
2013-08-08,200.179657,583.3470459,728.9885864,89.79992676,85.52304077,669.5740356,,,,,128.53476,122.828232,,,361.802063,324.5821228,50.84698486,,437.3555908,33.94229507,87.35253143,,138.0866089,
2013-08-12,197.3860626,582.6011353,723.1555176,96.58524323,86.27317047,690.0123901,,,,,126.755936,121.704964,,,359.584137,323.2395325,52.4016571,,434.3457031,33.98642731,86.46374512,,133.2075653,
2013-08-13,210.7178497,600.1050415,727.4746094,106.1085968,86.60656738,709.9125977,,,,,125.965378,125.284805,,,370.5289001,327.7397156,54.77939606,,442.9613342,35.3841362,87.126297,,134.4190369,
2013-08-14,211.9809723,581.0595093,759.9343872,104.274704,87.34835052,699.8280029,,,,,132.915848,127.165451,,,367.0574036,328.8336182,53.63624954,,442.6977234,35.28115082,86.90005493,,134.788269,
2013-08-16,193.4215546,575.9376221,745.6859741,98.10779572,79.88873291,661.4616699,,,,,124.581818,120.519135,,,343.6732788,314.3884277,52.12730408,,437.7316589,32.8094101,80.84008026,,130.3240967,
2013-08-19,182.1826782,563.5059814,739.0960693,95.27596283,75.08790588,659.3103027,,,,,126.228897,114.447983,,,327.8107605,308.6948853,50.70980835,,428.1010437,32.27974701,77.50305176,,126.9967117,
2013-08-20,180.9472046,561.3180542,737.4931641,98.5513382,75.15458679,651.0184326,,,,,125.141838,116.560982,,,325.2554016,315.3581238,51.02989197,,434.0447693,33.38320541,77.28489685,,128.9508209,
2013-08-21,180.329483,562.5611572,738.1610107,93.83018494,75.48797607,669.8431396,,,,,126.228897,116.441315,,,346.0358276,310.5596008,49.79529572,,442.9993286,33.91286469,77.45456696,,128.4488068,
2013-08-22,178.798996,568.0311279,736.0682983,93.46340942,76.67984772,659.6688843,,,,,127.250008,116.659035,,,353.3162231,313.5679626,50.98416138,,429.6052246,33.98642731,78.7312088,,129.8386841,
2013-08-23,180.9841003,578.4738159,732.7287598,97.04158783,78.48015594,664.105957,,,,,138.186356,119.740173,,,356.9323425,319.5101318,51.34997177,,418.8829651,35.34000015,77.9393692,,129.3698578,
2013-08-26,172.2437744,573.5010986,728.9885864,95.62141418,78.89690399,666.9298096,,,,,134.200546,116.567947,,,361.1752014,314.835968,51.67004395,,427.4613342,34.08942413,77.44648743,,129.2163544,
2013-08-27,161.8346252,585.5350342,712.1574707,88.93418121,76.62151337,614.9379883,,,,,126.690102,112.658432,,,332.9214783,305.0897827,51.02989197,,411.7729797,31.19101334,74.17411041,,126.1254425,
2013-08-28,154.5141144,592.6459961,700.9368286,83.9528656,74.30443573,585.1322632,,,,,122.572456,111.781441,,,332.2464905,301.6587219,50.66408157,,418.5448608,30.61721802,70.21492004,,124.2875061,
2013-08-29,156.8743744,586.8776245,721.5526733,85.97439575,75.60466003,623.4538574,,,,,127.744148,113.304642,,,340.4429321,321.9466858,50.98416138,,422.9465027,31.20572662,68.78476715,,123.4535751,
2013-08-30,153.5921478,587.0267944,716.6992798,87.58222961,76.81320953,644.2057495,,,,,129.819412,112.819794,,,344.0108643,327.9883118,50.70980835,,472.9463806,32.10320282,69.46348572,,126.0383224,
2013-09-02,159.3729706,578.6229858,714.9626465,86.30278015,78.7802124,661.9098511,,,,,127.01947,116.027519,,,367.4430542,311.7778625,52.21875763,,470.124115,32.76527786,70.90172577,,125.8225784,
2013-09-03,144.3539429,580.7114868,699.2893677,85.37304688,76.88822174,629.5941162,,,,,124.680634,109.984932,,,335.9590149,298.675293,50.84698486,,425.1283569,31.38227272,66.16685486,,122.4454117,
2013-09-04,147.7929077,565.8928223,712.4692383,84.08509064,77.54666138,636.00354,,,,,125.141838,114.785362,,,353.7984009,302.5786743,52.53883743,,442.3969116,32.47101974,66.67589569,,123.9846191,
2013-09-05,171.0267334,576.1366577,707.9720459,90.9684906,83.7727356,672.666748,,,,,133.871109,125.446152,,,383.3057251,329.1817322,54.23068619,,450.7489319,34.95746613,71.52388,,135.9291992,
2013-09-06,175.6181793,586.0820313,734.9551392,93.4420929,81.26396942,682.0342407,,,,,137.922806,134.528198,,,398.4932861,336.7648315,61.22671127,,452.8936157,35.88437271,72.30763245,,135.6304779,
2013-09-10,184.0819397,587.3251343,735.8457031,97.85617065,80.27213287,725.3309326,,,,,139.108734,136.100037,,,395.1182556,352.2791443,62.46132278,,454.2480774,37.48488235,74.9417038,,135.5433655,
2013-09-11,189.8719482,570.9649658,715.7196045,99.39575958,86.80659485,727.7064819,,,,,140.261612,136.12085,,,404.8093872,355.6355896,63.14718628,,470.6513672,37.7541275,80.32296753,,140.2357178,
2013-09-12,188.0740814,575.6392822,707.3931274,96.03509521,86.77325439,730.0819702,,,,,136.407562,133.516846,,,382.9199829,348.3259583,61.68396759,,466.6257019,37.26052094,79.86240387,,137.6094818,
2013-09-13,195.385376,576.9321899,710.6881714,97.71117401,88.45687103,724.255188,,,,,137.922806,132.219116,,,385.8128662,356.0334167,61.82115173,,455.3009949,39.1153183,83.06208038,,137.8335419,
2013-09-16,200.5391998,575.6890259,711.2669678,97.33159637,89.48205566,729.9025269,,,,,138.845169,136.149429,,,399.6503906,353.5968323,61.18099594,,453.4580078,38.59178162,82.10863495,,136.6096039,
2013-09-17,194.2697754,581.7060547,706.4581299,100.615509,86.3065033,720.6695557,,,,,137.165207,135.096405,,,387.3074951,352.6769409,60.12929916,,440.0646057,37.97850037,80.79160309,,135.5558014,
2013-09-18,199.073288,596.8728027,692.2542114,104.2192764,88.44854736,716.4116821,,,,,134.101715,136.591034,,,397.5772095,355.4615784,62.27840424,,438.1084595,38.26271057,82.27831268,,138.8748932,
2013-09-19,210.2476349,597.0717163,700.5806885,106.2450638,96.24154663,748.0997314,,,,,148.529785,145.455353,,,418.888092,383.7055969,63.60445404,,441.1176147,40.58120728,89.97852325,,150.0021362,
2013-09-20,203.2682648,586.7782593,704.2763062,110.2753143,91.70742798,726.451416,,,,,141.0522,138.577423,,,396.8058167,372.0449524,61.68396759,,424.3762512,39.8183403,83.31254578,,145.0069275,
2013-09-23,189.9364929,588.6678467,696.3951416,106.6587601,85.32300568,695.7941895,,,,,126.65712,132.408234,,,372.2163696,357.6743469,60.76945496,,442.6604919,39.48926544,78.18984222,,137.2983246,
2013-09-24,189.1067047,607.414856,690.7848511,100.7647781,83.96443939,706.5959473,,,,,119.146591,132.625931,,,374.3378296,358.0721436,60.99808884,,439.5754089,39.68371964,78.13329315,,136.4934235,
2013-09-25,190.6740723,618.9017944,690.6511841,101.5836334,84.98126984,698.8868408,,,,,118.948997,131.271042,,,369.7574463,352.7017822,60.49510193,,445.3687744,39.75850677,78.35145569,,140.4514771,
2013-09-26,190.1761932,610.4979858,688.0240479,99.87342834,84.8729248,710.7193604,,,,,120.596016,132.801163,,,369.709198,349.7680359,60.81517792,,436.7911377,40.07262802,76.92937469,,139.0782013,
2013-09-27,190.0932159,602.1437988,693.8571167,100.4363861,83.55603027,702.9655151,,,,,119.673653,129.601166,,,362.2359314,339.549469,60.40365601,,437.3183594,39.86322021,77.18792725,,136.1407928,
2013-09-30,185.8429108,598.0662231,691.052002,99.41282654,82.27248383,685.0820313,,,,,120.464233,124.035667,,,355.5823364,337.1875,58.98616028,,446.0464783,39.16018677,74.57002258,,133.9999847,
2013-10-01,192.5272369,594.0383911,695.1929321,98.55986786,83.08095551,704.4893799,,,,,123.099533,127.839417,,,369.3717041,340.6682739,59.85494614,,437.1299744,39.32472229,74.64273834,,136.3606873,
2013-10-03,203.7016296,595.7290649,704.8997803,102.7649765,87.50670624,719.2801514,,,,,131.038208,131.643173,,,384.8486328,348.1270752,60.76945496,,428.7027283,40.08758926,76.12137604,,137.7588654,
2013-10-04,201.4611969,624.1728516,716.8773804,106.4540405,86.7649231,715.963501,,,,,128.567642,130.625626,,,382.052124,345.864563,61.18099594,,435.1737366,40.40171051,76.00018311,,136.9664154,
2013-10-07,197.6442108,629.394104,717.055481,107.5628891,86.27317047,715.1566772,,,,,130.840591,128.604492,,,383.016449,341.488739,66.43943787,,431.2605896,40.28204346,75.53154755,,135.5059967,
2013-10-08,196.713028,637.4996948,716.9664307,110.1260452,86.62322235,709.5092773,,,,,127.908867,131.538147,,,386.6806946,345.51651,66.21081543,,423.0969543,40.82052994,75.57193756,,133.3901062,
2013-10-09,199.0179749,641.7265625,717.1890259,109.3327866,88.3651886,719.1008301,,,,,129.457092,133.404907,,,396.3236694,357.4256897,69.86888123,,424.0374451,40.88035965,76.98593903,,133.5104065,
2013-10-10,196.611618,636.6543579,718.1686401,107.7889252,89.43204498,724.5241699,,,,,127.908867,133.075241,,,400.6147461,350.9117126,70.78338623,,424.4515076,40.89531708,76.60617065,,135.4977264,
2013-10-11,202.770401,638.1958008,721.3299561,107.5500946,93.81613159,726.5410767,,,,,128.930023,139.953186,,,412.7165833,350.5635986,69.64025116,,425.091095,41.05986404,78.60193634,,137.1448212,
2013-10-14,204.5129395,652.3183594,723.4673462,110.5013428,95.19136047,720.1316528,,,,,129.786469,139.967056,,,412.2344971,347.3811951,71.56072998,,421.8175964,39.9978447,78.7312088,,137.5099335,
2013-10-15,199.4143982,629.8417358,721.3299561,108.9191055,91.99915314,718.8768921,,,,,124.219475,136.794846,,,392.9003906,339.5743103,69.82314301,,438.6348877,39.22002029,75.92745972,,134.6555023,
2013-10-17,202.1619263,649.3347168,733.2185669,108.9702759,89.23200989,712.8259888,,,,,126.722954,135.439941,,,375.2538452,336.565918,69.09153748,,428.8904114,37.82892609,74.92555237,,134.5310364,
2013-10-18,213.1979675,639.6379395,739.5413208,109.0470505,92.36587524,734.5639648,,,,,125.372421,141.609177,,,398.8789673,348.7486267,69.86888123,,429.3043823,38.66657257,76.84049225,,138.1239624,
2013-10-21,216.8213501,641.9750977,746.4874268,109.9810333,94.58293152,736.0878906,,,,,124.977119,141.806015,,,410.3058472,356.4560852,71.28637695,,428.4391479,39.23498154,78.23833466,,138.7006226,
2013-10-22,221.4865417,639.986084,743.7713623,110.5439987,93.87446594,726.7202759,,,,,127.282959,141.792114,,,410.450531,352.602356,72.47522736,,432.4646912,38.92086411,78.69080353,,139.0076447,
2013-10-23,223.1368713,643.6658325,730.3244019,109.6313171,98.40858459,725.8239136,,,,,125.767647,143.981598,,,412.2344971,353.0995789,70.78338623,,440.3654785,38.56185913,80.11288452,,142.4346313,
2013-10-24,222.6021423,633.571228,732.1500244,108.7442398,99.58379364,728.0202026,,,,,130.840591,143.300644,,,411.8969727,351.5829773,70.64621735,,431.3738098,38.57682419,79.93512726,,142.579834,
2013-10-25,219.5688324,627.454895,730.1907959,109.6739655,99.08370209,725.9134521,,,,,136.209915,143.483582,,,409.6790771,350.513916,70.00605774,,424.5639038,37.60454941,80.25832367,,142.7997284,
2013-10-28,219.7071381,622.3329468,731.8828125,108.7016068,94.87464905,735.8189087,,,,,133.640564,142.472275,,,397.5290222,352.3040161,69.50306702,,420.2754211,36.67715073,77.55153656,,139.0201111,
2013-10-29,230.5680084,624.3717651,730.1463013,109.9895706,98.87532806,752.6265869,,,,,143.786301,150.845596,,,419.6112366,364.5115356,72.3380661,,428.5895081,38.56185913,81.28447723,,144.4177856,
2013-10-30,225.3127594,634.6154785,731.437561,112.2712479,96.8916626,761.4562378,,,,,146.355652,154.263321,,,431.2309875,367.0227356,73.25257874,,433.367981,40.71582794,80.76735687,,142.8080139,
2013-10-31,225.4602509,645.4560547,735.0442505,115.4101563,107.1684341,766.4761963,,,,,145.437317,157.344452,,,429.6881104,374.1583252,75.40168762,,422.9084778,40.20724487,87.9746933,,149.0894165,
2013-11-01,224.759552,662.3134155,751.9196777,116.6298752,111.9942551,766.789917,,,,,145.267258,159.099243,,,433.1113586,372.1941223,75.7674942,,426.7837524,43.18390656,92.24899292,,155.9142761,
2013-11-05,226.2531738,664.7003784,753.9234009,114.3908539,110.6356964,770.4204102,,,,,153.532333,153.84256,,,438.4149475,370.6526794,73.0239563,,424.4887085,44.21601868,94.22859192,,155.6611938,
2013-11-06,223.6716309,664.750061,756.8622437,117.1288834,107.2434387,752.0440674,,,,,154.178558,151.652359,,,427.3738708,363.7159729,73.11539459,,422.5325012,43.81214142,90.53604126,,150.1515045,
2013-11-07,215.9823303,667.3856201,770.8880615,120.2037888,100.8590088,754.553894,,,,,147.852249,147.589188,,,413.1022949,365.3071899,70.96629333,,421.2532349,42.92961502,88.16053772,,145.4259338,
2013-11-08,206.375351,666.4904785,770.4428101,119.0053864,100.2755661,725.5101929,,,,,147.682159,147.371506,,,413.1505432,361.7020874,70.64621735,,421.7804871,43.19886398,84.39526367,,144.7372284,
2013-11-11,198.6215057,671.4631958,767.0587769,120.408493,98.30856323,721.9246826,,,,,145.845474,145.588913,,,399.6503906,354.2184143,70.73766327,,421.4415588,42.54071045,83.72463226,,141.4223175,
2013-11-12,193.2187195,668.7779541,776.631897,120.3743896,96.08318329,712.512207,,,,,143.396576,142.156525,,,399.8433533,356.1328735,69.96033478,,417.0771484,42.55566406,81.6238327,,138.8168182,
2013-11-13,190.0379028,685.1878662,779.7042847,119.5043564,97.35839844,709.4196167,,,,,144.416946,142.458374,,,388.8503723,357.1522522,69.86888123,,421.2532349,42.45095444,81.61575317,,140.8165588,
2013-11-14,202.3002014,690.508667,779.2144775,121.5429459,100.550621,711.1227417,,,,,146.661789,147.680313,,,396.7093201,360.8319092,71.24065399,,416.8895264,44.64979172,84.16902924,,142.9781342,
2013-11-18,210.1831055,703.9845581,784.5576782,121.6623764,103.4344559,730.0819702,,,,,148.15834,150.705078,,,404.6165466,369.4840698,71.28637695,,415.5722351,45.54727554,85.63150024,,146.6706085,
2013-11-19,209.2979889,697.3212891,779.3926392,122.6390076,106.701683,733.6226196,,,,,152.273819,152.298523,,,415.3201904,365.6552734,71.1949234,,420.6135254,46.74391937,88.70996857,,151.3007355,
2013-11-20,208.6341858,682.999939,785.2702026,121.7903137,104.6763306,724.0759277,,,,,149.99501,147.266495,,,405.1468811,364.461853,70.55475616,,415.5722351,46.32510376,86.92429352,,149.0022888,
2013-11-21,200.3087311,697.1721191,780.1495972,118.9798203,101.2674179,700.7244263,,,,,151.967743,144.613083,,,388.5128784,353.7957764,69.73169708,,402.40448,43.19886398,83.62767029,,146.2847595,
2013-11-22,199.5619354,710.3994751,783.8007202,117.572403,101.5841293,711.1675415,,,,,152.988068,143.252014,,,392.8039551,356.3317566,69.54880524,,410.0044556,44.4403801,83.49838257,,144.2103424,
2013-11-25,205.6838379,713.184082,781.2626953,119.3039322,105.5264816,733.8917236,,,,,153.49826,150.838623,,,405.0022278,370.7770081,69.45733643,,413.9168091,46.14560318,86.25365448,,149.9108734,
2013-11-26,205.8037109,703.8355103,765.7675171,117.3549118,101.3590851,723.7173462,,,,,151.35553,146.508377,,,397.7700806,370.8764038,68.2227478,,366.1748657,45.59215164,85.02550507,,148.1351471,
2013-11-27,206.6795959,714.8250732,757.7527466,118.5192032,102.1675644,724.3895264,,,,,149.110672,146.353989,,,395.4075623,371.473114,67.12532806,,381.524353,45.77164459,85.2436676,,146.3470001,
2013-11-28,206.5689697,728.4006348,764.6098022,118.5234756,102.5509644,729.7681274,,,,,149.518814,145.714767,,,402.5915833,373.8848572,66.94242859,,387.2433777,45.08357239,86.01126099,,146.3386993,
2013-11-29,213.1518555,729.7928467,765.901123,120.3146744,107.4518127,738.4633179,,,,,152.001724,150.003296,,,407.1237183,376.3213501,68.40565491,,391.0053101,47.61148453,88.86348724,,150.9729767,
2013-12-02,219.5688324,735.0141602,766.5245361,119.9436417,108.5019836,741.9146118,,,,,159.450455,152.761734,,,417.9238281,383.1585999,68.58856201,,391.7202148,48.79317856,89.83308411,,151.1970215,
2013-12-03,220.1035767,718.8033447,777.5224609,125.3770218,108.0269089,737.208313,,,,,157.137619,152.354126,,,410.3540649,377.2661743,68.45137024,,394.0151672,48.79317856,89.93811798,,150.4792786,
2013-12-04,219.6241608,726.9087524,775.6524048,124.5624542,107.6601715,728.0202026,,,,,152.103821,149.666733,,,411.5594177,372.4676208,67.81122589,,394.3912659,47.37216568,91.91771698,,150.7987366,
2013-12-05,228.9268951,734.2186279,779.3035278,123.8715515,111.6275101,741.7352295,,,,,150.097015,159.435883,,,423.1791382,378.8822327,69.68596649,,393.488739,48.88291931,94.07506561,,154.0016632,
2013-12-06,235.980011,724.5218506,779.9714355,126.9891281,114.011261,729.4543457,,,,,147.239975,160.566071,,,430.3148804,376.8434753,70.09751129,,401.0127258,48.46409607,96.45865631,,154.300354,
2013-12-09,240.359436,706.9682617,785.09198,127.6757584,116.4950409,735.0569458,,,,,150.471191,168.67923,,,450.0828552,379.8518677,68.26847076,,402.818512,49.28679657,98.76953125,,156.8975677,
2013-12-10,233.2325287,699.1611328,780.2831421,127.995636,117.736908,725.1516113,,,,,159.552536,162.594177,,,436.631012,384.1282349,65.57065582,,409.6283875,48.70342636,97.93728638,,152.9519958,
2013-12-11,234.7722321,690.6080933,774.7172852,127.3260345,114.9114075,733.4434814,,,,,154.926804,162.594177,,,429.5916748,382.3629761,65.75356293,,409.8912964,47.29737473,96.33746338,,149.0727997,
2013-12-12,230.0701447,691.3042603,771.1997681,127.6458817,113.686203,733.4434814,,,,,157.98793,158.979584,,,418.1166077,380.4485168,65.61637115,,413.8044434,45.54727554,94.72953796,,147.450592,
